    Date,Direct,Regular,NormalizedDirect
24-08-2022,51.3688,48.1801,5.13729098327866
23-08-2022,51.3001,48.117,5.13042043363469
22-08-2022,51.438,48.2478,5.14421153692295
19-08-2022,52.2012,48.9681,5.22053764301144
18-08-2022,52.6126,49.3556,5.26168093447476
17-08-2022,52.7112,49.4495,5.27154172333787
16-08-2022,52.368,49.1291,5.2372189775182
12-08-2022,51.8644,48.6624,5.18685494839587
11-08-2022,51.8196,48.6219,5.1823745899672
10-08-2022,51.2162,48.0571,5.12202976238099
08-08-2022,51.2029,48.0475,5.12069965597248
05-08-2022,50.9908,47.8529,5.09948795903672
04-08-2022,50.8873,47.7571,5.08913713097048
03-08-2022,50.5703,47.4611,5.05743459476758
02-08-2022,50.6442,47.5319,5.06482518601488
01-08-2022,50.6558,47.5442,5.06598527882231
29-07-2022,49.9775,46.9119,4.99814985198816
28-07-2022,49.6669,46.6218,4.96708736698936
27-07-2022,48.6198,45.6404,4.86236898951916
26-07-2022,48.735,45.7499,4.8738899111929
25-07-2022,49.0597,46.0561,4.90636250900072
22-07-2022,49.4641,46.44,4.94680574445956
21-07-2022,49.2078,46.2008,4.92117369389551
20-07-2022,48.8662,45.8815,4.88701096087687
19-07-2022,48.2224,45.2785,4.82262581006481
18-07-2022,48.2078,45.2661,4.82116569325546
15-07-2022,47.6411,44.7382,4.76449115929274
14-07-2022,47.6812,44.7771,4.76850148011841
13-07-2022,47.9708,45.0505,4.79746379710377
12-07-2022,48.4055,45.4601,4.840937274982
11-07-2022,48.8655,45.8935,4.88694095527642
08-07-2022,48.7315,45.772,4.87353988319066
07-07-2022,48.2713,45.3411,4.8275162012961
06-07-2022,47.8395,44.9369,4.78433274661973
05-07-2022,47.1476,44.2883,4.71513721097688
04-07-2022,47.1749,44.3153,4.71786742939435
01-07-2022,46.8073,43.9741,4.68110448835907
30-06-2022,46.8274,43.9943,4.68311464917193
29-06-2022,46.715,43.8901,4.67187374989999
28-06-2022,47.3139,44.4541,4.73176854148332
27-06-2022,47.5907,44.7156,4.75945075606048
24-06-2022,46.7348,43.9154,4.67385390831267
23-06-2022,46.131,43.3493,4.6134690775262
22-06-2022,45.919,43.1514,4.59226738139051
21-06-2022,46.1855,43.4032,4.61891951356108
20-06-2022,45.4885,42.7495,4.54921393711497
17-06-2022,45.433,42.7013,4.54366349307945
16-06-2022,46.0539,43.2862,4.60575846067685
15-06-2022,46.5659,43.7688,4.65696255700456
14-06-2022,46.4984,43.7067,4.65021201696136
13-06-2022,47.0186,44.197,4.70223617889431
10-06-2022,48.2221,45.3324,4.82259580766461
09-06-2022,48.8738,45.9465,4.88777102168173
08-06-2022,48.7184,45.8018,4.87222977838227
07-06-2022,48.8466,45.9238,4.88505080406433
06-06-2022,48.8664,45.9438,4.887030962477
03-06-2022,49.3231,46.3775,4.93270461636931
02-06-2022,49.2763,46.3349,4.92802424193936
01-06-2022,49.4131,46.465,4.94170533642691
31-05-2022,49.5594,46.604,4.95633650692055
30-05-2022,49.2537,46.318,4.92576406112489
27-05-2022,48.4457,45.5623,4.84495759660773
26-05-2022,47.7411,44.901,4.77449195935675
25-05-2022,47.4122,44.593,4.74159932794624
24-05-2022,48.015,45.1614,4.80188415073206
23-05-2022,47.9598,45.1109,4.79636370909673
20-05-2022,48.1445,45.2887,4.81483518681495
19-05-2022,47.5502,44.7311,4.75540043203456
18-05-2022,48.4873,45.614,4.84911792943435
17-05-2022,48.3132,45.4517,4.83170653652292
16-05-2022,47.6371,44.817,4.76409112729018
13-05-2022,47.1498,44.3626,4.71535722857829
12-05-2022,47.0201,44.2419,4.70238619089527
11-05-2022,48.1258,45.2837,4.81296503720298
10-05-2022,48.1193,45.279,4.81231498519882
09-05-2022,48.7994,45.9204,4.88033042643411
06-05-2022,49.0081,46.121,4.90120209616769
05-05-2022,49.9435,47.0029,4.9947495799664
04-05-2022,49.6482,46.7264,4.96521721737739
02-05-2022,49.9622,47.0249,4.99661972957837
29-04-2022,50.7205,47.7432,5.07245579646372
28-04-2022,50.6732,47.7001,5.06772541803344
27-04-2022,50.3224,47.3714,5.03264261140891
26-04-2022,51.0977,48.1028,5.11017881430514
25-04-2022,50.2483,47.3046,5.02523201856149
22-04-2022,51.0161,48.0319,5.10201816145292
21-04-2022,51.7525,48.7268,5.17566405312425
20-04-2022,51.6804,48.6605,5.1684534762781
19-04-2022,51.2306,48.2385,5.12346987759021
18-04-2022,51.667,48.6509,5.16711336906953
13-04-2022,52.2541,49.2115,5.2258280662453
12-04-2022,52.5707,49.5112,5.25749059924794
11-04-2022,53.4823,50.3714,5.34865789263141
08-04-2022,54.0076,50.8709,5.40119209536763
07-04-2022,53.7773,50.6556,5.37816025282023
06-04-2022,54.4538,51.2944,5.44581566525322
05-04-2022,54.7857,51.6087,5.47900832066565
04-04-2022,53.9793,50.8504,5.39836186894952
01-04-2022,52.8609,49.8009,5.28651292103368
31-03-2022,52.5141,49.4756,5.25183014641171
30-03-2022,52.5583,49.5185,5.25625050004
29-03-2022,52.2612,49.24,5.22653812304984
28-03-2022,52.2572,49.2375,5.22613809104728
25-03-2022,52.0338,49.0309,5.2037963037043
24-03-2022,52.0626,49.0593,5.20667653412273
23-03-2022,52.0889,49.0855,5.20930674453956
22-03-2022,51.6393,48.663,5.1643431474518
21-03-2022,51.4958,48.5291,5.14999199935995
17-03-2022,51.3406,48.3882,5.13447075766061
16-03-2022,50.5005,47.5977,5.05045403632291
15-03-2022,49.46,46.6184,4.94639571165693
14-03-2022,50.0546,47.1801,5.00586046883751
11-03-2022,49.9919,47.1248,4.99958996719738
10-03-2022,49.6502,46.804,4.96541723337867
09-03-2022,48.6393,45.8523,4.86431914553164
08-03-2022,48.2589,45.4949,4.82627610208817
07-03-2022,48.5862,45.8047,4.85900872069766
04-03-2022,49.4208,46.5953,4.94247539803184
03-03-2022,50.1049,47.2416,5.0108908712697
02-03-2022,49.8861,47.0366,4.98900912072966
28-02-2022,50.3107,47.4395,5.03147251780142
25-02-2022,50.0091,47.1589,5.00131010480838
24-02-2022,48.3898,45.6331,4.83936714937195
23-02-2022,50.3166,47.4514,5.0320625650052
22-02-2022,50.4575,47.5856,5.04615369229538
21-02-2022,50.8782,47.9837,5.08822705816465
18-02-2022,51.3431,48.4262,5.13472077766221
17-02-2022,51.8893,48.9428,5.18934514761181
16-02-2022,52.0243,49.0715,5.20284622769822
15-02-2022,51.8092,48.87,5.18133450676054
14-02-2022,50.9963,48.1044,5.10003800304024
11-02-2022,52.4694,49.4976,5.2473597887831
10-02-2022,53.1541,50.1447,5.31583526682135
09-02-2022,52.6151,49.6374,5.26193095447636
08-02-2022,52.2274,49.2728,5.22315785262821
07-02-2022,52.4854,49.5174,5.24895991679334
04-02-2022,52.5837,49.6135,5.25879070325626
03-02-2022,54.3661,51.2965,5.43704496359709
02-02-2022,53.9684,50.9223,5.39727178174254
01-02-2022,53.3101,50.3021,5.33143651492119
31-01-2022,52.4968,49.536,5.25010000800064
28-01-2022,51.6481,48.7391,5.16522321785743
27-01-2022,51.6695,48.7607,5.16736338907113
25-01-2022,52.3539,49.4092,5.23580886470918
24-01-2022,51.772,48.8614,5.17761420913673
21-01-2022,53.2473,50.2579,5.325156012481
20-01-2022,53.9155,50.89,5.39198135850868
19-01-2022,53.966,50.939,5.397031762541
18-01-2022,54.4037,51.3536,5.44080526442115
17-01-2022,54.7944,51.7238,5.47987839027122
14-01-2022,54.6273,51.5702,5.46316705336427
13-01-2022,55.0629,51.9828,5.50673053844308
12-01-2022,54.7346,51.6743,5.47389791183295
11-01-2022,54.3167,51.2811,5.43210456836547
10-01-2022,54.2704,51.2386,5.42747419793584
07-01-2022,54.0384,51.0231,5.40427234178734
06-01-2022,54.0152,51.0024,5.40195215617249
05-01-2022,54.8129,51.7568,5.48172853828306
04-01-2022,54.8749,51.8165,5.48792903432275
03-01-2022,54.5884,51.5474,5.45927674213937
31-12-2021,54.4581,51.4286,5.44624569965597
30-12-2021,53.9981,50.9956,5.40024201936155
29-12-2021,53.9326,50.9351,5.39369149531963
28-12-2021,54.092,51.087,5.40963277062165
27-12-2021,53.6276,50.6498,5.36318905512441
24-12-2021,53.4319,50.4691,5.34361748939915
23-12-2021,53.5286,50.5618,5.35328826306105
22-12-2021,53.1946,50.2477,5.31988559084727
21-12-2021,52.414,49.5117,5.24181934554764
20-12-2021,52.3958,49.4958,5.239999199936
17-12-2021,53.5048,50.5477,5.35090807264581
16-12-2021,54.3922,51.3875,5.43965517241379
15-12-2021,54.4507,51.4442,5.44550564045124
14-12-2021,55.0658,52.0268,5.50702056164493
13-12-2021,55.115,52.0747,5.51194095527642
10-12-2021,55.108,52.0722,5.51124089927194
09-12-2021,54.7846,51.768,5.47889831186495
08-12-2021,54.418,51.423,5.44223537883031
07-12-2021,53.3228,50.3894,5.33270661652932
06-12-2021,52.5329,49.6442,5.25371029682375
03-12-2021,53.426,50.4917,5.34302744219538
02-12-2021,53.462,50.5268,5.34662773021842
01-12-2021,53.0511,50.1397,5.30553444275542
30-11-2021,53.1762,50.2591,5.31804544363549
29-11-2021,52.5746,49.6918,5.25788063045044
26-11-2021,53.3463,50.4254,5.33505680454436
25-11-2021,54.0364,51.079,5.40407232578606
24-11-2021,53.9649,51.0128,5.3969217537403
23-11-2021,54.224,51.2592,5.42283382670614
22-11-2021,54.1178,51.1601,5.41221297703816
18-11-2021,54.5367,51.562,5.45410632850628
17-11-2021,55.0688,52.0665,5.50732058564685
16-11-2021,55.1374,52.1327,5.51418113449076
15-11-2021,55.2368,52.2281,5.52412192975438
12-11-2021,54.5542,51.5869,5.45585646851748
11-11-2021,54.3384,51.3843,5.43427474197936
10-11-2021,55.0145,52.0251,5.5018901512121
09-11-2021,54.8221,51.8445,5.48264861188895
08-11-2021,54.8171,51.841,5.48214857188575
03-11-2021,53.548,50.6468,5.35522841827346
02-11-2021,53.7451,50.8344,5.37493999519962
01-11-2021,53.7905,50.8787,5.37948035842867
29-10-2021,53.1438,50.2712,5.31480518441475
28-10-2021,53.0647,50.1978,5.30689455156413
27-10-2021,53.6498,50.7527,5.36540923273862
26-10-2021,53.5766,50.6848,5.35808864709177
25-10-2021,53.2408,50.3686,5.32450596047684
22-10-2021,54.0658,51.1533,5.40701256100488
21-10-2021,54.3197,51.395,5.43240459236739
20-10-2021,54.8756,51.9225,5.48799903992319
19-10-2021,55.3163,52.3409,5.53207256580526
18-10-2021,55.1387,52.1742,5.51431114489159
14-10-2021,54.7199,51.7834,5.47242779422354
13-10-2021,54.1497,51.2452,5.41540323225858
12-10-2021,53.9816,51.0875,5.39859188735099
11-10-2021,53.9114,51.0222,5.39157132570606
08-10-2021,53.271,50.4196,5.32752620209617
07-10-2021,52.6194,49.8041,5.26236098887911
06-10-2021,52.0733,49.2884,5.20774661972958
05-10-2021,52.166,49.3772,5.21701736138891
04-10-2021,52.6366,49.8241,5.26408112649012
01-10-2021,51.9893,49.2154,5.19934594767581
30-09-2021,52.3564,49.5642,5.23605888471078
29-09-2021,52.3671,49.5756,5.23712897031763
28-09-2021,52.7502,49.9397,5.27544203536283
27-09-2021,53.1759,50.3442,5.3180154412353
24-09-2021,53.0437,50.2232,5.30479438355068
23-09-2021,53.1066,50.2841,5.31108488679094
22-09-2021,52.6773,49.879,5.26815145211617
21-09-2021,52.3178,49.54,5.23219857588607
20-09-2021,52.1725,49.4037,5.21766741339307
17-09-2021,52.6471,49.8571,5.26513121049684
16-09-2021,52.8298,50.0315,5.28340267221378
15-09-2021,52.2115,49.4472,5.22156772541803
14-09-2021,51.8374,49.0943,5.18415473237859
13-09-2021,51.6794,48.946,5.16835346827746
09-09-2021,51.6646,48.9374,5.16687334986799
08-09-2021,51.5152,48.7973,5.15193215457237
07-09-2021,51.1614,48.4634,5.11654932394592
06-09-2021,51.1825,48.4847,5.11865949275942
03-09-2021,50.8748,48.1969,5.08788703096248
02-09-2021,50.8516,48.1762,5.08556684534763
01-09-2021,50.6429,47.9798,5.06469517561405
31-08-2021,50.4461,47.7946,5.04501360108809
30-08-2021,49.8897,47.2686,4.98936914953196
27-08-2021,49.103,46.5269,4.91069285542844
26-08-2021,48.9972,46.4279,4.90011200896072
25-08-2021,48.8973,46.3345,4.89012120969678
24-08-2021,48.8341,46.2758,4.88380070405632
23-08-2021,48.4876,45.9486,4.84914793183455
20-08-2021,48.2933,45.768,4.82971637731019
18-08-2021,48.6445,46.1033,4.86483918713497
17-08-2021,48.918,46.3637,4.89219137531002
16-08-2021,48.652,46.1128,4.86558924713977
13-08-2021,48.8012,46.2578,4.88051044083527
12-08-2021,48.4442,45.9206,4.84480758460677
11-08-2021,48.1979,45.6883,4.82017561404912
10-08-2021,48.5483,46.0216,4.8552184174734
09-08-2021,48.7229,46.1883,4.87267981438515
06-08-2021,48.8053,46.2697,4.88092047363789
05-08-2021,48.6771,46.1492,4.86809944795584
04-08-2021,48.394,45.8818,4.83978718297464
03-08-2021,48.4749,45.9597,4.84787783022642
02-08-2021,48.4054,45.895,4.84092727418194
30-07-2021,48.4446,45.9358,4.84484758780703
29-07-2021,48.5106,45.9996,4.85144811584927
28-07-2021,48.1594,45.6679,4.81632530602448
27-07-2021,48.6002,46.0871,4.86040883270662
26-07-2021,48.9397,46.4103,4.89436154892391
23-07-2021,48.2058,45.7182,4.82096567725418
22-07-2021,47.7839,45.3193,4.77877230178414
20-07-2021,47.3828,44.9415,4.73865909272742
19-07-2021,48.0813,45.6053,4.80851468117449
16-07-2021,47.9662,45.5001,4.79700376030082
15-07-2021,47.8948,45.4336,4.78986318905512
14-07-2021,47.4627,45.025,4.74664973197856
13-07-2021,47.0017,44.589,4.70054604368349
12-07-2021,46.2927,43.9176,4.6296403712297
09-07-2021,46.1102,43.7483,4.61138891111289
08-07-2021,46.1702,43.8064,4.61738939115129
07-07-2021,46.1991,43.8352,4.62027962236979
06-07-2021,46.1244,43.7655,4.61280902472198
05-07-2021,46.0213,43.6691,4.60249819985599
02-07-2021,45.6437,43.3148,4.56473517881431
01-07-2021,45.4065,43.091,4.54101328106249
30-06-2021,45.3363,43.0258,4.53399271941755
29-06-2021,45.2174,42.9143,4.52210176814145
28-06-2021,45.087,42.7919,4.50906072485799
25-06-2021,45.0229,42.7351,4.50265021201696
24-06-2021,44.702,42.4319,4.47055764461157
23-06-2021,44.5368,42.2764,4.45403632290583
22-06-2021,44.404,42.1516,4.44075526042083
21-06-2021,44.3401,42.0923,4.43436474917993
18-06-2021,44.4144,42.1668,4.44179534362749
17-06-2021,44.3599,42.1164,4.43634490759261
16-06-2021,44.6364,42.3802,4.46399711976958
15-06-2021,44.7675,42.5061,4.47710816865349
14-06-2021,44.3765,42.1361,4.43800504040323
11-06-2021,44.4556,42.2152,4.44591567325386
10-06-2021,44.2492,42.0206,4.42527402192175
09-06-2021,43.9844,41.7704,4.39879190335227
08-06-2021,44.2381,42.0126,4.42416393311465
07-06-2021,43.9994,41.7873,4.40029202336187
04-06-2021,43.5795,41.3924,4.35829866389311
03-06-2021,43.6549,41.4653,4.36583926714137
02-06-2021,43.594,41.4088,4.35974877990239
01-06-2021,43.7064,41.5169,4.37098967917433
31-05-2021,43.9154,41.7167,4.3918913513081
28-05-2021,43.6593,41.4773,4.36627930234419
27-05-2021,43.7327,41.5484,4.37361988959117
26-05-2021,43.5286,41.3558,4.35320825666053
25-05-2021,43.4738,41.305,4.34772781822546
24-05-2021,43.1815,41.0286,4.31849547963837
21-05-2021,43.1322,40.9856,4.31356508520682
20-05-2021,42.6725,40.55,4.26759140731259
19-05-2021,42.9504,40.8153,4.29538363069046
18-05-2021,42.8912,40.7604,4.28946315705256
17-05-2021,42.7157,40.5949,4.27191175294024
14-05-2021,41.8918,39.8156,4.1895151612129
12-05-2021,42.167,40.0797,4.21703736298904
11-05-2021,42.4239,40.3251,4.24272941835347
10-05-2021,42.7426,40.6294,4.27460196815745
07-05-2021,42.4737,40.3776,4.24770981678534
06-05-2021,42.175,40.0949,4.21783742699416
05-05-2021,41.9752,39.9062,4.19785582846628
04-05-2021,41.855,39.7932,4.18583486678934
03-05-2021,42.0204,39.9517,4.20237619009521
30-04-2021,41.982,39.919,4.19853588287063
29-04-2021,42.0064,39.9434,4.20097607808625
28-04-2021,41.8809,39.8254,4.18842507400592
27-04-2021,41.6799,39.6354,4.16832346587727
26-04-2021,41.3497,39.3227,4.13530082406593
23-04-2021,40.8799,38.8796,4.08831706536523
22-04-2021,40.9852,38.9809,4.09884790783263
20-04-2021,40.9075,38.9096,4.09107728618289
19-04-2021,41.1096,39.103,4.11128890311225
16-04-2021,41.3179,39.3048,4.13212056964557
15-04-2021,40.8463,38.8574,4.08495679654372
13-04-2021,40.883,38.8948,4.08862709016721
12-04-2021,40.8867,38.8995,4.08899711976958
09-04-2021,41.7041,39.6809,4.17074365949276
08-04-2021,41.4326,39.4238,4.14359148731899
07-04-2021,41.2016,39.2053,4.12048963917113
06-04-2021,40.8601,38.8815,4.08633690695256
05-04-2021,40.2649,38.3161,4.0268121449716
01-04-2021,40.3943,38.4435,4.03975318025442
31-03-2021,39.929,38.0016,3.9932194575566
30-03-2021,40.0552,38.1228,4.00584046723738
26-03-2021,39.4359,37.5372,3.94390551244099
25-03-2021,39.3294,37.4367,3.93325466037283
24-03-2021,40.1037,38.1748,4.01069085526842
23-03-2021,40.4179,38.4749,4.04211336906953
22-03-2021,40.2398,38.3063,4.02430194415553
19-03-2021,40.2221,38.2924,4.0225318025442
18-03-2021,40.0461,38.1258,4.00493039443156
17-03-2021,40.0038,38.0866,4.00070005600448
16-03-2021,40.1228,38.2009,4.01260100808065
15-03-2021,39.7287,37.8265,3.9731878550284
12-03-2021,39.9518,38.0418,3.9954996399712
10-03-2021,39.7004,37.8042,3.97035762861029
09-03-2021,39.1423,37.2736,3.91454316345308
08-03-2021,39.5209,37.635,3.9524061924954
05-03-2021,39.1666,37.3001,3.91697335786863
04-03-2021,39.4738,37.5934,3.94769581566525
03-03-2021,39.7114,37.8206,3.97145771661733
02-03-2021,39.8112,37.9164,3.98143851508121
01-03-2021,39.2095,37.3443,3.92126370109609
26-02-2021,38.7602,36.9192,3.87633010640851
25-02-2021,39.7275,37.8415,3.97306784542763
24-02-2021,39.6774,37.7947,3.96805744459557
23-02-2021,39.378,37.5104,3.93811504920394
22-02-2021,39.3981,37.5305,3.9401252100168
19-02-2021,39.8057,37.9218,3.98088847107769
18-02-2021,40.1521,38.2528,4.0155312424994
17-02-2021,40.0758,38.1811,4.00790063205056
16-02-2021,40.0928,38.1984,4.00960076806144
15-02-2021,40.2947,38.3918,4.02979238339067
12-02-2021,40.1535,38.2601,4.0156712537003
11-02-2021,40.1078,38.2175,4.01110088807105
10-02-2021,39.8555,37.9781,3.98586886950956
09-02-2021,39.8827,38.005,3.98858908712697
08-02-2021,40.0636,38.1782,4.00668053444276
05-02-2021,39.6704,37.8061,3.96735738859109
04-02-2021,39.6667,37.8035,3.96698735898872
03-02-2021,38.939,37.1108,3.89421153692295
02-02-2021,38.5137,36.7063,3.85167813425074
01-02-2021,37.7566,35.9856,3.77596207696616
29-01-2021,37.4573,35.7032,3.74602968237459
28-01-2021,37.6088,35.8485,3.76118089447156
27-01-2021,37.9117,36.1381,3.79147331786543
25-01-2021,37.9435,36.1703,3.79465357228578
22-01-2021,37.9322,36.1624,3.79352348187855
21-01-2021,38.1426,36.364,3.81456516521322
20-01-2021,37.9724,36.2027,3.79754380350428
19-01-2021,37.5345,35.7861,3.753750300024
18-01-2021,37.3077,35.5707,3.73106848547884
15-01-2021,37.5585,35.8125,3.75615049203936
14-01-2021,37.9094,36.148,3.79124329946396
13-01-2021,37.6666,35.9173,3.76696135690855
12-01-2021,37.6249,35.8784,3.76279102328186
11-01-2021,37.7488,35.9973,3.77518201456117
08-01-2021,37.4527,35.7173,3.74556964557165
07-01-2021,37.0564,35.3401,3.70593647491799
06-01-2021,37.2022,35.4801,3.72051764141131
05-01-2021,37.2856,35.5604,3.72885830866469
04-01-2021,37.3289,35.6027,3.73318865509241
01-01-2021,37.1077,35.3944,3.71106688535083
31-12-2020,37.053,35.3432,3.70559644771582
30-12-2020,37.252,35.5338,3.72549803984319
29-12-2020,37.0368,35.3294,3.70397631810545
28-12-2020,36.691,35.0006,3.66939355148412
24-12-2020,36.5297,34.8503,3.65326226098088
23-12-2020,36.3964,34.724,3.63993119449556
22-12-2020,35.9383,34.2879,3.59411752940235
21-12-2020,35.6173,33.9826,3.5620149611969
18-12-2020,36.3756,34.7088,3.63785102808225
17-12-2020,36.4074,34.7401,3.6410312825026
16-12-2020,36.2895,34.6285,3.62924033922714
15-12-2020,36.166,34.5115,3.61688935114809
14-12-2020,36.1173,34.466,3.61201896151692
11-12-2020,36.1476,34.4976,3.61504920393631
10-12-2020,36.0559,34.411,3.60587847027762
09-12-2020,36.1627,34.5138,3.61655932474598
08-12-2020,35.9132,34.2766,3.59160732858629
07-12-2020,36.0123,34.3721,3.60151812144972
04-12-2020,35.9516,34.3172,3.59544763581086
03-12-2020,35.8443,34.2158,3.58471677734219
02-12-2020,35.7294,34.1071,3.57322585806865
01-12-2020,35.5085,33.8972,3.55113409072726
27-11-2020,35.4388,33.8345,3.54416353308265
26-11-2020,35.2447,33.6501,3.52475198015841
25-11-2020,35.0459,33.4613,3.50487038963117
24-11-2020,35.2643,33.6709,3.52671213697096
23-11-2020,35.0249,33.4434,3.50277022161773
20-11-2020,34.843,33.2723,3.4845787663013
19-11-2020,34.5648,33.0077,3.45675654052324
18-11-2020,34.7961,33.2295,3.47988839107129
17-11-2020,34.9544,33.3816,3.49571965757261
13-11-2020,34.642,33.087,3.46447715817265
12-11-2020,34.6493,33.0949,3.46520721657733
11-11-2020,34.2409,32.7058,3.42436394911593
10-11-2020,34.0118,32.4878,3.40145211616929
09-11-2020,34.2562,32.7224,3.42589407152572
06-11-2020,34.0565,32.5345,3.4059224737979
05-11-2020,33.6972,32.1921,3.36998959916793
04-11-2020,32.8761,31.4085,3.28787302984239
03-11-2020,32.6761,31.2184,3.26787142971438
02-11-2020,32.4394,30.9931,3.24419953596288
30-10-2020,32.5999,31.1492,3.2602508200656
29-10-2020,32.2751,30.8397,3.22776822145772
28-10-2020,32.9317,31.468,3.29343347467797
27-10-2020,33.0021,31.5362,3.30047403792303
26-10-2020,33.127,31.6565,3.31296503720298
23-10-2020,33.303,31.8274,3.33056644531562
22-10-2020,33.1976,31.7276,3.32002560204816
21-10-2020,33.124,31.6582,3.31266501320106
20-10-2020,33.0647,31.6024,3.3067345387631
19-10-2020,33.3435,31.8698,3.33461676934155
16-10-2020,33.4193,31.945,3.34219737579006
15-10-2020,33.3889,31.9168,3.33915713257061
14-10-2020,33.978,32.4809,3.39807184574766
13-10-2020,33.8751,32.3834,3.3877810224818
12-10-2020,33.5343,32.0586,3.35369829586367
09-10-2020,33.2753,31.8137,3.3277962236979
08-10-2020,33.1745,31.7183,3.31771541723338
07-10-2020,32.8483,31.4074,3.28509280742459
06-10-2020,33.1664,31.7125,3.31690535242819
05-10-2020,32.9808,31.5358,3.2983438675094
01-10-2020,32.9793,31.5381,3.29819385550844
30-09-2020,32.9311,31.4929,3.29337346987759
29-09-2020,32.8038,31.372,3.28064245139611
28-09-2020,32.6151,31.1925,3.26177094167533
25-09-2020,31.7158,30.335,3.17183374669974
24-09-2020,31.2578,29.8977,3.12603008240659
23-09-2020,32.1309,30.7337,3.21334706776542
22-09-2020,31.7072,30.3293,3.17097367789423
21-09-2020,31.8982,30.5129,3.19007520601648
18-09-2020,32.7371,31.318,3.27397191775342
17-09-2020,32.6192,31.2062,3.26218097447796
16-09-2020,32.7755,31.3565,3.277812224978
15-09-2020,32.5242,31.1171,3.25268021441715
14-09-2020,32.2025,30.8102,3.22050764061125
11-09-2020,31.6067,30.2427,3.16092287382991
10-09-2020,31.7539,30.3844,3.17564405152412
09-09-2020,31.4141,30.0601,3.14166133290663
08-09-2020,31.7821,30.4131,3.17846427714217
07-09-2020,31.9278,30.5534,3.19303544283543
04-09-2020,32.1776,30.7949,3.21801744139531
03-09-2020,32.9883,31.5716,3.2990939275142
02-09-2020,32.7439,31.3385,3.27465197215777
01-09-2020,32.3892,30.9999,3.23917913433075
31-08-2020,32.3832,30.9949,3.23857908632691
28-08-2020,33.0175,31.6045,3.30201416113289
27-08-2020,33.1546,31.7367,3.31572525802064
26-08-2020,32.8334,31.43,3.28360268821506
25-08-2020,32.3806,30.9974,3.23831906552524
24-08-2020,32.4725,31.0862,3.24750980078406
21-08-2020,32.2625,30.8875,3.22650812064965
20-08-2020,31.8793,30.5214,3.18818505480438
19-08-2020,32.0265,30.6632,3.2029062324986
18-08-2020,31.7639,30.4125,3.17664413153052
17-08-2020,31.5596,30.2178,3.15621249699976
14-08-2020,31.4828,30.1467,3.1485318825506
13-08-2020,31.7106,30.3656,3.17131370509641
12-08-2020,31.4101,30.0787,3.14126130090407
11-08-2020,31.5636,30.2264,3.15661252900232
10-08-2020,31.5401,30.2047,3.15426234098728
07-08-2020,31.3896,30.0628,3.13921113689095
06-08-2020,31.174,29.8571,3.11764941195296
05-08-2020,30.9361,29.63,3.09385750860069
04-08-2020,30.8721,29.5694,3.08745699655972
03-08-2020,30.6111,29.3202,3.06135490839267
31-07-2020,30.5171,29.2323,3.05195415633251
30-07-2020,30.2744,29.0005,3.02768221457717
29-07-2020,30.2734,29.0005,3.02758220657653
28-07-2020,30.4984,29.2168,3.05008400672054
27-07-2020,30.1098,28.8452,3.01122089767181
24-07-2020,30.1172,28.8545,3.01196095687655
23-07-2020,30.1815,28.9167,3.01839147131771
22-07-2020,30.0744,28.8148,3.00768061444916
21-07-2020,30.263,28.9962,3.02654212336987
20-07-2020,29.9723,28.7184,2.99746979758381
17-07-2020,29.7406,28.4985,2.97429794383551
16-07-2020,29.5901,28.3549,2.95924673973918
15-07-2020,29.4581,28.2292,2.94604568365469
14-07-2020,29.2022,27.9846,2.9204536362909
13-07-2020,29.5311,28.3005,2.95334626770142
10-07-2020,29.5454,28.3163,2.95477638211057
09-07-2020,29.5734,28.3438,2.95757660612849
08-07-2020,29.4238,28.2011,2.94261540923274
07-07-2020,29.4929,28.268,2.94952596207697
06-07-2020,28.96,27.7581,2.89623169853588
03-07-2020,28.709,27.5195,2.87112969037523
02-07-2020,28.6104,27.4257,2.86126890151212
01-07-2020,28.1744,27.0085,2.81766541323306
30-06-2020,27.7801,26.6311,2.77823225858069
29-06-2020,27.8588,26.7072,2.78610288823106
26-06-2020,28.2253,27.0604,2.82275582046564
25-06-2020,28.0956,26.9367,2.80978478278262
24-06-2020,28.232,27.0681,2.82342587406993
23-06-2020,28.2802,27.1149,2.82824625970078
22-06-2020,27.8706,26.7228,2.78728298263861
19-06-2020,27.5194,26.3879,2.75216017281382
18-06-2020,27.4042,26.2781,2.74063925114009
17-06-2020,27.1651,26.0495,2.71672733818705
16-06-2020,26.9875,25.8798,2.69896591727338
15-06-2020,26.8813,25.7786,2.68834506760541
12-06-2020,26.9921,25.8867,2.69942595407633
11-06-2020,27.3409,26.2218,2.73430874469958
10-06-2020,27.5608,26.4333,2.75630050404032
09-06-2020,27.3905,26.2705,2.73926914153132
08-06-2020,27.4218,26.3012,2.74239939195136
05-06-2020,27.1327,26.0257,2.71348707896632
04-06-2020,26.9678,25.8682,2.69699575966077
03-06-2020,26.9279,25.8308,2.69300544043523
02-06-2020,26.8559,25.7623,2.68580486438915
01-06-2020,26.4484,25.3722,2.64505160412833
29-05-2020,26.172,25.1094,2.61740939275142
28-05-2020,26.0039,24.9489,2.60059804784383
27-05-2020,25.7978,24.7519,2.57998639891191
26-05-2020,25.3222,24.2964,2.5324225938075
22-05-2020,25.1826,24.1655,2.51846147691815
21-05-2020,25.3109,24.2894,2.53129250340027
